vote,comment
2,كورونا جاي جاي، يجب وقف الرحلات بالطائرات القادمين من ايطاليا. في مراكش نحن مهددون اكثر بهذا الفيروس بسبب السياحة!! كل يوم طائرة تاتي من Milan على الساعة العاشرة صباحا! يكفي ان يكون احدا مصابا بالفيروس لكي ينتشر رغم المراقبة بالمطار لان مراقبة حرارة الاجانب واجبة لكن هل هي كافية؟؟!
8,عند الابتلاء علينا بالصبر و الثبات، الثبات تم الثبات. لا خوف و لا هلع من هذا الفيروس حتى و ان انتشر. فعلينا بالحرص على تطبيق تعاليم الوقاية. هذه التعاليم يجب ان تبت على كل القنوات المغربية لتوعية المواطنين. فلنكن مع الله و الله معنا. و الصلاة و السلام على رسول الله.
3,ا غلب المغاربة لا يمكنهم شراء كمامة بسعر ١٠٠ درهم و في حالة وجود عدوى و النتيجة إصابة نسبة كبيرة من الغاربة بالداء بمن فيهم أولائك المفسدين المسيرييين للدولة . باخصار ان الغباء بلا حدود الذي اصاب طغاة البلاد . اقل ما يقال عنهم : صُم بكم !!
24,للإشارة فقط.طريقة المراقبة الحدودية الظاهرة في الصورة خاطئة تماما وأي طبيب له دراية بسيطة بعلم الفيروسات و خصوصا فيروسات الجهاز التنفسي سيتذمر من تلك الطريقة غير الاحترافية.للكشف في المراقبة الحدودية عن احتمال لحامل فيروس كورونا يجب تغطية العينين ايضا و لبس قفازات طبية يتم استبدالها باستمرار. ويجب ان يقال للشخص ان لا يتنفس اثناء الفحص..كما ان على الفاحص ان يحاول كبح تنفسه ايضا اثناء الفحص. هذه الطريقة التي في الصورة لا تكشف عن الفيروس بل تقيس درجة الحرارة فقط...فإن كانت مرتفعة لدرجة الحمى يتم الحجر على الشخص.الله يرزقنا السلامة جميعا.
12,"إدخال المريض إلى مركز الأمراض الانتقالية تحت العزل التام وهو في حالة صحية مستقرة"". و الحالة النفسية ؟ الله يشافي جميع المرضى ويجب أخد العبرة من هاته المصائب التي أصبحت متوالية سنة بعد أخرى و الإنسان في سبات عميق."
-11,أيها الناس أيها المغاربة الكرام استعدوا و أعدوا و تزودوا فإن خير الزاد التقوى.خزنوا طعام و شراب 6 اشهر أبدأو من الآن الامر جلل.اشتروا الكمامات الادوية المهمة الخاصة بتخفيض الحرارة و مضادات الالتهابات و المطهرات.
12,الصراع مع كورونا سينتهي بهزيمته. لأن البطاقة الجينية للفيروس تم تحديدها و هو غير متحول كفيروس VIH(السيدا) اذا المسألة مسألة وقت فقط قد يصل الى 18 شهر و يتم تحديد لقاح له. بموازات الأبحاث على الدواء يجب حصر الخسائر بالتوعية و الوقاية
2,"فيما يخص شأن الصينين يجب عليهم هأن يتوقفوا عن أكل الحيوانات البرية على قيد الحياة . ربما من هذا ألاصل أتى هذا الفيروس القاتل مايسمى (covid19)En ce qui concerne les Chinois, ils devraient cesser de manger des animaux sauvages vivants. Peut-être que de cette origine de ce virus mortel a été développé appelé (covid19) et a contaminé l’être humains faut mettre à disposition de la population une quantité suffisante de masques de protection notre pays (Maroc) devrait et pensé dis à présent à la fabrication des masques de protection bien avant l'arriver d’une éventuelle épidémie touchant notre pays (qu’Allah nous protège de tous mal ) amine"
0,كما انننا نتبع اخبار من هده الصفحة . اريد ان اطلب منكم تزويدنا بمعلومات واحصائيات الاكتشاف والوفيات لكل دول جراء هدا الوباء . وشكرا كل يوم على الساعة 00:00 ليل
12,اللهم الطف بنا يارب واجعل سدا منيعا بيننا وبين هذا المرض المستشري فنحن عبادك الضعفاء نترجئ حمايتك لنا من كل مكروه فلا ملجء لنا الا انت الله الواحد القهار القادر علئ كل شيء مهما كان : ( وانما امره ادا اراد شيءا ان يقول له كن فيكون فسبحان اللدي بيده كل شيء واليه ترجعون ) لا ا لاه الا انت سبحانك .
23,كورونا تضرب أعداء أمريكا، إيران تختار منهم المسؤولين والصين دمرت اقتصاده.تليهم ايطاليا التى قالت سابقا انها اكتشفت اللقاح الفعال قبل أن يصلها الفيروس .
109,لماذا ظهر هذا المرض فجاة !!!!!يقولون من اكل الصينيين للحيونات البرية والغريبة . ولكن الصينيون يأكلون هذه الأشياء منذ مئات السنين ولم يصابوا بهكذا أمراض طيلة حياتهم . معناه ان المرض سلاح بيولوجي . صنع في معامل ومختبرات تريد تدمير الاقتصاد الصيني . من له مصلحة غير أميركا واليهود !!!!!!!!!
-108,ما عساي أن أقول بعد سماعي للتعليقات حول موضوع فيروس كورونا ،هي أننا بعيدين بعد السماء عن الأرض فيما يتعلق بوعي المواطنين ،أناس يتكلمون عن جهل كبير للمرض ،منهم من يربطه بأنه عقاب إلهي وكأن الله لا شغل له سوى معاقبة البشرية بإرسال فيروسات ،كيف يمكننا أن نتطور بأناس مازالوا يؤمنون بالغيب وبأن لا داعي للوقوف بحزم ومعرفة آخر تطورات المرض والأبحاث العلمية لإيجاد لقاح لفيروس خطير ،دائما الضعفاء والجهلة ونظرا لعجزهم وضعف معرفتم وثقافتهم يلتجؤون الى الغيبيات لكي يعيشون إطمئنان داخلي، وهذه هي مشكلتنا نحن العرب .
 13,وش شعب لي عيش من زمان في قهرة لا حياة كريمة بحال شعوب علام بطالة الضراءب اكبر علي مستوي العالم لا سكن لا تعليم احمر وجه لا باسبور اعطيه عزة لهاد وطن افتخار صحة0 دعارة اتقوليه عندك كورونا ههه
66,قهرونا و حكرونا شردونا و مرضونا و ساعة زايدة سهرونا و بها بكرونا ( لفياق بكري) و المدرسة الحرة ليها جرونا، بلكريساج خلعونا، و على السبيطار سولونا، وكورنا غير موجة باش تلاهونا
