vote,comment
15,"الوباء لي عندنا في المغرب أصعب من كورونا حنا عندنا وباء ""خورونا"""
5,الحكومة الصينية أعلنت الحرب ضد المسلمين من مواطنيها فعاقبَهُم الله الذي عندهُ جنود السماء و الأرض.
0,انا والله من تق بهذا الخبر لان بمجرد هروب هؤلاء الصينيين انهم مشككون في صحتهم او ان هناك تقصير من طرف المسؤلين بالمشتشفى لاننا نعلم ان ههذه المشتشفيات بالمغرب المنسي لا تقدم اي خدمات في المستوى حثى لو كانت هناك حالات بسيطة فالبلاحرى هذه الامراض انكانت هذه الامراض صحيحة كما تدعي المنظمة العالمية لصحة او انها لعبة من اجل بيع الادوية الجرثومية لان جل دول العالم النامي لا يتوفر على مختبرات من اجل التحقيق في هذه الامراض
3,انا في نظري اقترح عليكم عدم استراد او تصدير كل شئ حتى الكارطون و الاجزهزة اللاليكترونية كل شئ حتى اشعار اخر كذلك الذهاب و اللاياب وشكرا(مثل وباء الطاعون انذاك في عهد النبي صلى الله عليه وسلم.
0,الكلاخ اللي تيقولو ان الله انتقم من الصين بأن نشر فيها فيروس كورونا، الفيروس يهدد بالانتشار في العالم كله، و قد دخل بالفعل لامريكا و فرنسا، احتمال ان يكون وصل لافريقيا بما انه لا يمكن كشفه الا بعد فوات الاوان و تعادي الكثير منه يمكن ان يكون قد وصل الى مجيطك دون علمك. ألا زلت تظن ان الله انتقم من الصين وحدها ام انه يعاقب البشرية جمعاء؟ كفاكم تفكيرا خرافيا و ارتقوا.
104,السيد لعبها بالدين ، الترويج للأفكار العلمانية مغلفة بالدين ليمهد الطريق لنفسه نحو البرلمان ...واحد سلفي خان دينه هل ننتظر منه أمانة إزاء المغاربة ؟
79,إلى إبن المملكة. 1. سوف لا أتطرق للموضوع وإنما لدي سؤال واحد: كيف لسياسي محنك ساهم في تخريب البلاد أن يدلي بشواهد طبية لرئيس مجلس النواب ليستفيد من راتب وتعويضات مجلي النواب وهو بكامل قواه وقع على عقود لحصوله على الجنسية التركية بأموال الشعب؟ أنتظر الجواب.
40,في حالة خروج شباط من البرلمان سواء بالإقالة وبالإستقالة يجب على جمعيات الدفاع عن المال العام رفع دعوى قضائية باسم الشعب لمطالبته باسترجاع الأموال التي أخدها طيلة مدة غيابه عن البرلمان - عام ونصف - أو الحجز هن ممتلكاته لاستخلاص ما أخده بدون موجب حق
11,على قول المصريين*والله صبرت و نلت *خدمته صح امعلم و لكن هيهات ثم هيهات ، تبيع دينك بعرض الدنيا،ابتعد عن الدين و ركز في السياسة و التجارة ،الآن بانت نواياك.هههه
-8,الثوب السلفي لا يلبسه من يستعمل عقله، ومن يلبس الثوب السلفي يحذرونه من استخدام العقل لكي لا ينسلخ من الثوب السلفي، أبو حفص من خريجي المدرسة السلفية لكنه انسلخ منها بتعقله، كثير من المغاربة طلاب المنحة السلفية السعودية بقوا في سلفيتهم لأنهم طبقوا وصية السلفية بعدم الاقتراب من العقل لأن الفكر السلفي لا يصمد أمامه . أبو حفص عند السلفيين هو فنحاص بن باعوراء الإسرائيلي الذي أوتي آيات فانسلخ منها.
-4,شباط وما أدراك ما الكليس ، العبقرية في الحديث في اللقاءات في الإجتماعات النقابية الإجتماعية والسياسية ، البلاغة في إخراج المفردات له أفكار في بداءل واقتراحات في الحياة السياسية النقابية الاقتصاديةوالاجتماعية، رغم ما قيل ويقال عنه شباط عبقري مند صغاره
99,سبب هذا المرض هو أن أغلب الصينيين يأكلون كل ما يتحرك ...فالحمد لله على نعمة المطبخ المغربي ... أو الله يحفضنا من هذا الفيروس الخطير ... خصوصا بعد إسقاط الفيزا على الصينيين ... التهديد يبقى عالي جدا في المغرب و الرابح الأكبر شركات الأدوية كما العادة ...
98,والله العظيم لم أعد أومن بخرافة الدول العظمى أنظرو ماذا فعل بهم أصغر مخلوقات الله لا يرى حتى بالعين المجردة
85,الصينيون يأكلون الصراصير و الثعابين و الفئران وكل شئ لايستطيع أكله انسان عاقل .. فهذه النتيجة امراض فتاكة ..نتمنى عدم دخوله للمغرب فمستشفياتنا كارثية ..ان دخل ستحل كارثة
28,الصحة أصبحت عالمية و لا يحق لأي دولة إهمال الوضع الصحي لسكانها خاصة جانب النظافة. الأمراض الوبائية تندلع دائما في مناطق عيش الفقراء و تتولى وسائل المواصلات نشرها حتى في البلدان الأجنبية الغنية ذات الرعاية الصحية الممتازة
48,الحل الأمثل لهذه البلاد المشؤومة التي لا تقدر حتى على معالجة جرح بسيط فبالأحرى هذا الفيروس الفتاك هو منع جميع الرحلات الآتية من الصين و منع دخول البلاد كل من هو قادم من الصين مباشرة أو بعد مروره ببلاد آخر وتشديد المراقبة داخل المطارات و منع كل الصينيين ولوج البلاد كيفما كان
"-18
 ",صدق او لاتصدق مجرد دعاية لدواء جديد على شاكلة الهواتف الذكية
166,‏الصين بعد أن عزلت مليون مسلم من ‎الايغور في معتقلات التعذيب، اضطرت أن تعزل 40 مليون صيني ومدن وقرى بسبب فيروس ‎كورونا !!.{وما يعلم جنود ربك إلا هو}. لا تظن أن دعاء المظلوم يذهب ادراج الرياح، بل يقول الله وعزتي وجلالي لانصرنك ولو بعد حين.
36,اللهم احفظ بلدنا الضعيف بالامكانيات انه على كل شيء قدير. يجب على الحكومة الاجتماع ووضع خطة عمل للوقاية من هذا الوباء
29,، باشرت سلطات المدينة بناء مستشفيين يضمّ كل واحد منهما ألف سرير، ويُتوقع أن تنتهي أعمال البناء في وقت قياسي، أقلّ من أسبوعين.
11,و تبقى الصين دولة من دول العالم الثالث مهما وصلت من تقدم...
15,المهم يجب التكلم عن الشعب الصيني باحترام لانه تطور في وقت وجيز وغزى العالم اقتصاديا ولم يفعل كالاوروبيين والأمريكان الذي نهب ومازال ينهب ينهب ثروات أفريقيا والخليج وأظن ان سبب الوباء هو امريكا من اجل وقف زحف الثنين الصيني وضرب الاقتصاد
7,اسطورة الفيروسات مازالت مستمرة، في كل مرة يختارون وقتا مناسبا لفيروس معين، لماذا لا تتداخل أحداث دولية مع زمن ظهور هذه الفيروسات؟ مثلا ، لماذا هذا الفيروس لم يتحدثوا عنه أثناء الازمة الامريكية الايرانية أو قبل ذلك؟ إذا لاحظتم، دائما قصة الفيروسات هذه تختار وقتا تكون فيه هي الخبر الأول، من الجمرة الجبيثة وسارس، ثم الحمى القلاعية وو..النظام الصيني أراد أن يستجمع قوته أكثر منذ الصراع بين عملاق الهواتف الصيني وترامب ثم الاحساس بالإنزواء في الركن بأزمة الإيگور وتداعياته على الاقتصاد الصيني. ما ستفعله الصين الآن هو التقوقع وبعد مدة سنسمع بالقضاء على الفيروس كلية. إنها مجرد ألاعيب ماكرة
6,هناك لمسة يد....اشم رائحة امريكا وراء كل هدا لايقاف الزحف الصيني.
2,اتمنا ان تمنع الرحلات من وإلى الصين في الوقت الحالي ،لا يستطيع موضفو المطارات من تحديد المرض،فهل موظفو المطارات يستطيعون تحديد الممنوعات والوتاءق المزورة للسفر وحتى هاد الفيروس في بعض دقائق، لا نريد سياحة من سياح يهددون صحة المواطنين ،الله يخفض ملكنا ويحفض شعبنا المغربي والمغاربة أينما كانو الله يشفي الجميع شكرا هيسبريس
0,عندنا الدواء دياله ماتخممش آعشيري..كيفما كان كاس ديال المخينزة مع الثومة بالعسل و الزيت الزيتون.. !!
11,و ماذا عن السلع الصينية التي التي لا تنقطع سفنها عن الموانى ء المغربية اليس منها اي خطر
2,هذا الفيروس كباقي الفيروسات لا تعترف باي حدود . وسنوف نرى ماذا سوف تقولون عندما تدق ابواب احد منكم لا قدر الله. المغرب بالامس القريب اجتاحه وباء تلو الوباء كادو ان يبيدو سكانه بالكامل وفعلا ابيد قرى كامله. قرون وقرون وسكان المغرب لا يرتفع عدده بل احيانا يتراجع بسبب الاوبئه والأمراض الفتاكه. هذا بالرغم من الولادات الكثيفه. ولهاذا كله لا يجب ان نتشفى لما يحدث في الصين. اما نسب هذه الكارثه لجنود الله فهو نوع من البلاده والغباء.
1,تذكرني طوابير هاته الأحداث التي تقع في الصين بالطوابير في الجزائرمن اجل شكارة الحليب والزيت والدقيق تقريبا نفس الشيء ففي بعض الاحيان يمكنك الانتظار في طوابير لغاية يومين
0,بالنسبة للكثافة السكانية في المغرب انخفضت او ظلت ثابتة فهي بفعل النهج الذي اتخد في الثمانينات والتسعينات وهو تحديد النسل بمعنى قبل ذلك كانت الاسرة الواحدة تتكون قبل 1980 من خمسة أبناء ومافوق مع الابوين لكن بعدها عند تحديد النسل انخفض عدد الأبناء في الاسرة إلى 2 او 3 فهذا هو السبب الذي جعل المغرب عدد كثافته السكانية ثابتة في السنوات الاخيرة وليس له علاقة بالاوبئة.
4,"لا أفهم لماذا بعض المعلقين هنا يستخدمون معاناة الآخرين لتمرير خطاباتهم الدينية والتشفي في الآخرين بطريقة توضح لك مدى حقارة هؤلاء.الفيروسات تحدث .. فقط قبل سنوات ظهر مرض كورونا في بلاد الحرمين , بسبب تربية الإبل.هل نقول أن الله غضب على السعودية؟ علميا الفيروسات من هذا النوع, ليس لها علاقة بما تأكله او لا تاكله.. الفيروسات تنتج نتيجة لحدوث طفرة في احد الفيروسات التي تصيب احد انواع الحيوان .. في هذه الحالة الجديدة : نوع من الثعابين , بينما في حالة السعودية سنة 2013 : كانت الابل.من فضلكم, ضعوا عقولا في تلك الرؤوس, قبل التشفي في الآخرين. لأن المنطق الذي تستخدمونه في التشفي في معاناة شخص صيني كافر , لا تستخدمونه عندما يحدث نفس الشيء لمسلم في السعودية .المصائب تحدث في أي مكان , لا تحاولوا عقلنتها بشكل يتناسب مع معتقداتكم الدينية.واتركوا التفسيرات الفارغة جانبا .. الأمراض والمصائب تحدث في كل مكان. ارتقوا فالقاع مزدحم ...تحياتي."
1,٢٤انا لا اتحدث على الثمانيات يا سيدي الفاضل. هذا سهل الفهم .انا اتحدث ما قبل ذالك بكثير اي قبل تقدم الطب العلمي واكتشاف المضادات الحيويه كالبنيسيل مثلا . والتغلب عن المجاعات. وتحسين النظافه للمواطنين المغاربه الخ...فقرن من الزمان او اثنين لا يعني شيئ اذا نضرنا الى عمر البشريه ولذا قلت بالامس القريب. اقرأ التاريخ فسوف ترى كيف كانت الاوبئه كالطاعون مثلا كانت تبيد مناطق بأكملها في المغرب الى حد تجعل عدد السكان في البلاد تتقهر الى الوراء.الانفجار الديموغرافي في المغرب الذي نشهده الآن بدايته كان السبعينات فقط وذااك بفضل العوامل التي ذكرتها سابقا. وليس لغياب جنود من السماء كما ذكر بعض الاخوه .والسلام.
-20,منذ زيارة الملك لبيكين و توقيع اتفاق يسمح للصينيين بدخول المغرب بدون تأشيرة لم ارتح لهذا القرار كنت أعرف أن المغرب لن يجني إلا المشاكل، على المغرب سحب السفير المغربي وباقي القناصل من الصين و إرجاع المغاربة من هناك و طرد الصينيين من المغرب حتى تعود المياه الى مجاريها و تحل هذا المشكل. في نفس السياق أعتقد أنها ليست سوى خطة خبيثة من الصين لمنع دخول الأجانب وخصوصا الأمريكيين الى أراضيها في خضم إستمرار الأزمة بين واشنطن و بيكين التي انتقلت من البعد الإقتصادي الى البعد السياسي
23,الصين ذات المساحة الكبيرة والساكنة الضخمة بمجرد ظهور اول حالة من ذاك المرض أعلنت حالة الطوارئ الصحية في كل ارجاء البلاد. فهذه هي الدولة التي تحترم شعبها. أما عندنا لما ظهرت أمراض في أضحية عيد ما قبل الأخير ظهر الوزير وقال لا يوجد مرض وإنما المغاربة لم يعرفوا سلخ اضاحيهم.. فماذا تنتظر من هؤلاء في الحالات الخطيرة كما في الصين؟؟؟
0,زويينة هادي نهار طلقة الخطوط الملكية خط بكين نهار بان فيروس كورونا وليّني نحس هدا، المغرب زاد مشكل آخر دبا ما تسمع غير خليّة فالصين و خليّة فالمطار، ها كورونا هنا الا راها لهيه هههه
47,لاتكفي المراقبة في المطارات والموانئ لأن المصاب بالفيروس قد يكون تناول الأسبرين مما ينقص من حرارة جسمه ،أو لا تظهرعليه الأعراض إلا بعد العبورداخل البلد ونقله للعدوى لكل من ٱقترب منه .أويكون سافرعبرمطارات متعددة ولم يسافرمن الصين في ٱتجاه المغرب عبرخط مباشر.فالرقابة تلزم وزارة الصحة أن تقوم بإعلان لكل من كان سافرإلى الصين و به اعراض هذا الفيروس أن يتصل بالخلية الصحية عبر رقم هاتف خاص وأن لا يدهب للمستشفى والمستعجلات أو الطبيب مخافة من ٱنتشارالعدوى،بل الفرقة الطبية المتخصصة هي التي ستأتي إلى مكان تواجده .
59,والشناوة الذين غزوا الدار البيضاء و يسافرون و يتوافدون من الصين ؟ ماذا عنهم؟ هل من تدابير وقائية؟ اذا اصيبت قرية بوباء يمنع اهلها من النتقال الى الخارج كي لا ينقلوا العدوى ! ماشي نراقبوهم في المطار !!!بعد فوات الاوان!!!!!!
10,Les autorités chinoises s'apprêtent a mettre sous confinement la ville de Shantou (5 millions d'habitants).تستعد السلطات الصينية لوضع مدينة شانتو (5 ملايين نسمة) في الحبس.
13,"الفيروس المركب ""كرونا"" والذي تسرب من أحد المختبرات البيولوجية ...يطرق أبواب شمال إفريقيا ...نعم يمكن أن يتسلل وينتقل إلى دول شمال إفريقيا في أية لحظة لاسيما إذا وضعنا في الحسبان أن العديد من مواطني شمال افريقيا من جزاىءريين ومغاربة وموريتانيين يترددون يوميا عبر مطارات الصين على بلدانهم الاصلية بل يتنقلون داخل الفضاء المغاربي عبر المطارات ايضا وبرا احيانا.... آلاف الزوار المغاربيين يترددون يوميا على هذه المنافذ الجوية والبرية ...ومن غير المستبعد جدا أن يتم نقله عبرهم إلى شمال إفريقيا ...والتذكير فإن الرئيس أقر صراحة بأن ""الخطر داهم"" وعالي جدا وذلك بعد تلكؤ دام شهرين وفرض سياسة التعتيم حتى ويتلقى الاقتصاد الصيني ضربة قاصمة ...والضحايا بآلاف عكس ما صرح به(41) نعم بالآلاف في بلد تبلغ ساكنته مليار و500مليون وزواره يوميا بالملايين من جميع الدول....فرغم سياسة التستر والتعتيم حفاظا على المصالح التجارية والاقتصاد واستمرارية التصدير والإنتاج التي تنتهجها الحكومة الصينية مدة شهرين اقرت مؤخرا بعدما كان الضحايا بالآلاف..."
25,طبعا الوقاية خير من العلاج وللأسف فالمغرب لا يتوفر على المستشفيات الخاصة لمواجهة هذا الوباء نطلب من الله السلامة والحفظ من هذه الأمراض الفتاكة.
40,هاد الشعب محفوظ بالعناية الالاهية ، أما وزارة الصحة مقدرت حتى على الأمراض العادية مبقى غير تداوي كورونا ولا غيرها . كولو البصلة والثومة وما تعولو حتى على شي مسؤول ، راه مخبيين حتى يفوت المشكل .
6,يجب على وزارة الصحة أن تاخد كل التدابير والاحتياطات اللازمة من حملات تحسيسية وطرق التعامل والوقاية من هدا الفيروس وتوفير المضادات الحيوية اللازمة وإنشاء خلايا تتبع في كل الجهات وتشديد المراقبة على المعابر الجوية والبرية والبحرية بتنسيق مع مختلف القطاعات الوزارية الأخرى مع فتح خطوط اتصالات مباشرة للتبليغ ومحاصرة الحالات في حال اكتشافها.نرجو السلامة والصحة والعافية للجميع ولكن تبقى الوقاية الاستباقية خير من العلاج.
15,اتمنى ان تاخد وزارة الصحة الامر بجدية تامة لان وضع المغرب هش جدا بالنسبة للأوبئة بالمنظومة الصحية هشة وضعيفة جدا حتى امام مرض كالزكام .وثانيها انتشار الأمية وثقافة النظافة فيعتبر غسل الايدي رفاهية في كثير من المناطق وانتشار وساىل مواصلات بداىية كالطاكسيات المزدحمة نوع مرسيدس ..وانتشار البصق على الارض ..ووو...نتمنى نشرة صحية تؤطرها وزارة الصحة للتنبيه والتوعية للممارسات الخاطئة ..في المجتمع ..
17,السلام عليكم هذا انتقام من الله للمسلمين الذين قتلوا في الصين ولا احد تكلم الا جبروة الخالق
8,تخويف شعوب لإستنزاف مواردها وبيع أدوية لوبيات الآدوية تلعب هذه اللعبة لضغط على حكومات أخطر لوبي بعد كهنة الدين هو لوبي أدوية الذين يخوفون الناس والشعوب الآولى من الله وثاني من أوبئة
10,يجب اجلاء المغاربة المقيمين بالصين سلامتهم يجب ان تشكل بعد وطني للدولة بالإضافة الى تشديد المراقبة في المطارات و الموانئ المغربية حتى لا يتسرب هذا الفيروس داخل البلاد لو قدر الله و تسرب للداخل سيفتك بالمواطنين الأبرياء في ظل ضعف الإمكانيات و المنظومة الطبية بالمغرب
18,غيرمقبول لأنه غيرمعقول !التعريفة الخاصة بالفحص لدى أطباء القطاع العام ارتفعت من 80 إلى 150 درهما، وفي القطاع الخاص ارتفعت من 150 درهما الى 250 درهم، إلى جانب ارتفاع تعريفات الطب النفسي من 190 درهما الى 290 درهم، وارتفاع الفحص بالصدى وفحوصات القلب الى 350 درهما.
23,ايعجبوك في تسميات اليقظة بلاد متخلفة و نظام صحي لايقدر حتى على معالجة الامراض العادية كترة بلا بلا والهضرة الخاوية هادشي لي كيعرفو ايصنعوا و كترة تصاور قدام الكاميرة كلشي مبندر تخراج العينين صناعة مغربية
1,"La Chine interdit le commerce d'animaux sauvage dans tout le pays, dans les marchés, les restaurants, le e-commerce. تحظر الصين التجارة في الحيوانات البرية في جميع أنحاء البلاد ، وفي الأسواق والمطاعم والتجارة الإلكترونية."
5,اول إجراء احترازي في نظري هو توقيف الخط الجوي الذي تم اطلاقه مؤخرا بين المغرب وبكين، وعدم قبول دخول مواطني هذا البلد للمغرب مؤقتا حتى يتم القضاء على هذا الفيروس، ثالثا مراقبة كل المواطنين القادمين من البلدان التي يوجد فيها هذا الفيروس بشدة وتتبع حالتهم الصحية بشكل دقيق لمدة 4 اسابيع على الاقل.... مع تحياتي لقراء هيسبريس. ونتمنوا عدم دخول هذا الفيروس لوطننا الحبيب...
2,نسأل الله اللطف بعابده المسلمين وغير المسلمين ونحن كمغاربة لايسعنا سوى التعويل على النفس أما وزارة قلة الصحة فلا تستطيع فعل أكثر من المراقبة في المطارات فهذا ربما وباء سلطه الله على الصين كدولة طغت في الأرض وضيقت على المسلمين هناك وحولت المساجد لزرائب للحيوانات وهاهم يجنون الثمار .صحيح (إن ربك لا بالمرصاد ).
3,قال تعالى : (وَمَا كُنَّا مُهْلِكِي الْقُرَى إِلاَّ وَأَهْلُهَا ظَالِمُونَ)هاذا فيروس القاتل هو غضب الله و إنتقامه من الظالمين، لحد آن 41 حالة وفاة في الصين لكن ظهر هذا فيروس بعد ما تعدت حكومة الصين على مسلمين إيغور و قتلهم .و كذالك إنحرقت أستراليا بأكملها لمدة شهرين لأنهم قتلوا 10 ألاف ناقة في صيف ماضي
3,"الصين و ما أدرى كما الصين دولة غزت بتقدمها التكنولوجي و الصناعي العالم بأسره و لها من الإمكانات العلمية ما يجعلها قادرة على مواجهة ٱفة الفيروس يكفي أنها بدأت في إنشاء مركب صحي يضم أحدث التجهيزات في ظرف قياسي 6,أيام فقط !!! إن كانت المقارنة لا تجوز مع الفارق إلا أنه في مثل هذه الحالات نتساءل هل وزارة الصحة عندنا بطاقمها الطبي قادرة لمواجهة أوبئة كهذه !!الله يكون في عون المغاربة"
4,احنا حاضينا مولانا تانتكافاوا غير مع الامراض اللي عندنا عاد نشوفو اكرونا اولا خباز ماتشريوش لينا الجلبة عاوتاني ب450مليون اوتلوحوها في stok تاتبيريما تفكو منها المريكان راهادا هو الفيلم را اماكاين لاكورونا لاهم يحزنون شويا غادا تغبر كسائر الانفلوانزات لي دازو وغبرو بقدرة قادر
2,يقول الأطباء أن هذا الفيروس من المحتمل أنه نتج عن احتكاك الصينيين ببعض الحيوانات مثل الفئران والقطط والوطواط... وبالضبط في سوق لبيع السمك .وهناك عدة عوامل ساهمت في تفشي هذا الوباء ككثرة السكان وكثرة المواصلات بالإضافة إلى الأحوال الجوية.
8,مرض أو داء السل المعدي الذي ينهش ويقتل أجساد المستضعفين في المغرب أكثر حدة وخطورة من هذا الوباء القادم من بلاد التنين
0,علمنا أن الفيروس ظهر في الصين،وهو خطير جدا،والصين بها مايزيد عن مليار ونصف نسمة،إذن من الأولى أن نسمع عن فتك الفيروس لما لا يقل عن مئة مليون صيني،بعدها ما أفهم من مصطلح إنتشار هو أن الفيروس إنتقل أولا إلى الهند وفتك بنفس العدد مادام الهند تضم نفس عدد الصين وربما يفتك بأكثر نظرا للظروف المزرية لشعب الهند ،بعدها يبدأ في الصعود إلى الدول الآسيوية الفقيرة المجاورة وهكذا دواليك،حينها فقط يمكن التهويل إعلاميا لخطورة هذا الفيروس،ويكن حينها الشك في مدى إنتقال العدوى للمقيمين الصينيين بالمغرب ،أما ماعدا ذلك فمجرد دعاية وتهويل ربما له أهداف معينة لايعلمها إلا ناشريها.
8,قيلونا من الخاوي إذا وصل هذا الفيروس إلى البلاد فتبت يدا ابي لهب، نحن نرى في الصين طبعا كيف يتعاملون مع الافة سيارات اسعاف بالمئات ان لم نقل بالملايين والممرضين والسائقين والاطباء ولباسهم الموحد كانهم يستعدون للصعود الى المريخ، إنهم مستعدون للاسوء، لكن عندنا لسنا مستعدين لاي شيئ سوى للبندير والطر والعام زين لقد أنشؤوا مستشفيات خاصة للعزل الطبي في ظرف 6أيام.
0,المغرب يعاني من ضعف في الخدمة طبية ، الصين دولة قوية و يضهر انها تعاني و متخوفة جدا من انتشار الفيروس، و هي تبني مستشفى في ضرف عشرة أيام و رغم ذلك سوف تعاني، على المغرب يرقب جيدا اي حالة مشتبهل و وضع اي شخص قادم من الصين في الحجر صحي مباشرة حتى لو تم فحصهم و تبت درجت حرارة طبيعية يجب وضعهم في الحجر صحي على الاقل لثلاث ايام رغم ان فترة حضانة المرض 7 ايام لكن 3 ايام كفيلة بأن تزم مريض ام لا، هذا فقط من أجل ابقاء البلاد آمنة.
1,الصراحه الإخوان أنا اليوم كنت غادي للمدينة القديمة في مدينة أصيلا و تصادفت مع مجموعة من الصينيين البعض منهم عاملين الواقي اللمسك أنا منكدبش عليكم ممعاهم حتى شي مرافقه و لحد الساعة مكين حتى شي تحقيق أو بحث رغم أنهم هما خايفين من بعضهم حنا مزال مكين حتى شي بحث ، الأبحاث العلمية متقول أنه حامل الفيروس يمكن يحتضن للمدة عشرة أيام عاد كيبان مع العلم انه المغرب متخد حتى شي إجراءات وقائية الصراحه هديش بدا كيخلع خصوصاً الى شفتو الصينيين بالمسك فالمغرب غير الله يستر و يحفضنا قبل فوات الاوان
246,هذا الفيروس ما هو إلا جند من جنود الله سلطه الله عز وجل على الصينيين البوديين عباد النار إنتقام منه على ما إرتكبوه في حق إخواننا المسلمين بالصين من تقتيل و إضطهاد وتعذيب والعالم العربي والإسلام واقف يتفرج . فالله أسأل أن يبتليهم بفيروسات أخرى وكذا بنو صهيون وكل من أراد بالإسلام شرا إنه الى كل شيء قدير.
102,انفتاح المطبخ الصيني و تطور وسائل النقلاصبح اي فيروس يبيت في بلد في أقصى الأرضو يصبح في بلد أخر في الأقصى الأخريجب مراقبة المطارات بكيفية جيدة
182,الصينيون لم يتركو حيوانا ولا حشرة الا التهموه.. حتى الاسماك السامة القاتلة تاكل في ارق المطاعم.. على العموم اخوتنا المغاربة على القنصليات ان تتدخل لاجلائهم. اما الشعب الصيني شخصيا فهو شعب شرير بمعنى الكلمة والمسلمون المضطهدون في تلك البلاد اشد متالا على دالك.
34,"الفيروسات عموما تنتقل, و هذا معروف في مجال الطب, عبر الحيوانات, لان تربية الحيوانات او تدجينها, في ظروف لا انسانية او غير طبيعية بالنسبة لتلك الحيونات و اختلاط الناس بها يتسبب في تطور تلك الفيروسات عبر التنقل بشكل مستمر او متكرر بين الانسان و الحيوان, مثلا انفليونزا الطيور و الخنازير...و تتنقل عبر التنفس او الهواء فقط و هذا خطير جدا, اما مثلا فيروس الايدز, فمجال تنقله محدودا بالمقارنة يا اما عبر الدم او التناسل."
98,كلما انتشر فيروس وبعد سنوات قليلة تبعته أزمة مالية عالمية خانقة، عام 1920 ضهرت الحمى الاسبانية التي أودت بالملايين تبعتها أزمة مالية سنة 1929سنة 2008 ظهرت حمى الخنازير لكي تتبعها أزمة مالية عالمية دامت أكثر من 5 سنوات بعد فيروس كورونا سيحدث انهيار البورصات من جديد الا ان هذه المرة لن تدفع بربيع عربي جديد بل ستضهر حركات جديدة ضد الرأسمالية والنظام العالمي المدمر للطبيعة والإنسانية.
99,ولله جنود السماوات والأرض ولكن المنافقين لا يعلمون
35,"و ظهوره في الصين بالذات راجع الى ان الصين بلد لديه نمو ديموغرافي كبير جدا و يفتقر لاساليب المراقبة الصحية و يحتاج كم هائل من المواد الغذاية لتلبية طلبات السوق الداخلية و الخارجية بعد انفتاحه على السوق لعالمية, بالاضافة ربما لانفتاحه على استهلاك حيونات اخرى تحتاج الى وقاية و ظروف خاصة جدا, لانها تحمل فيروسات و ميكروبات خاصة بها. و عندما يكثر الاقبال عليها في ظروف غير صحية و لا تلائم طبيعة تلك الحيوانات, فان الفيروسات تتفاقم اكثر. مثلا الفيروسات التي تحملها الطيور ليست هي الفيروسات التي تحملها الخنازير و الكلاب و القطط.."
94,ربما لن يصل هدا الفيروس الى المغرب على المستوى الصحييعني عمليًا .لكنه حتما ستصلنا عواقبه على المستوى المادي و المعنوي !على المستوى المعنوي و الفكري حيث سيستغله بعض صناع التفاهة و مستهلكيها بما فيهم( عبد ربه ) كما حدث في موسم إتش وان إن وان .لإلهاء الشعب لمدة شهر او اكثر و هدا في حد داته إنجاز عظيم و بركة ستحمد الحكومة الله عليها على المستوى المادي ستعمل أمريكا كالمعتاد على إيجاد خلطة سحرية تحت مسمى المضاد و ستفرضه على الشعوب الضعيفة عبر صفقات تجارية ستستغلها حكومتنا بإضافة عمولة للسعر الرسمي لا تقل نسبتها عن الربع ستذهب مباشرة لجيوب الحيثان .الخلاصة حنا فينا فينا سواءا وْصلنا الفيروس او ما وصلنا ش .
101,السلام عليكمنلاحظ أن جميع الأمراض الخطيرة و المزمنة كثيرا م تأتي من القارة الآسيوية خاصة بلد الصين المعروف بمأكولات الكلاب و الجردان و الثعابين و الخنازير و كل ما هو محرم.الحمد لله على نعمة الإسلام
39,عجيب امرك يامريكا والله خرجت عاوتاني بهاد الفيروس باش تجبدي لفلوس من دول العالم باش ابديتي بالصين التي تنافسك عن الصدارة انا متاكد ان هاد الفيروس غاديين يقضيو به الغرض وسيختفي بقدرة قادر اين هو ايبولا وفيروس الخنازير وفيروس الطيور
38,على ما يبدو إمكانية انتشار المرض بسرعة وبسهولة واردة. ولا أدل على ذلك اكثر من حجر الصين لمدن بأكملها. وماذا عن السلع والبضائع التي تأتينامباشرة من الصين ؟ الا يجب تجميد اي علاقة بالصين حتى تتم محاصرة الوباء. في نظري إجراءات صارمة إلى أقصى حد هي الحل لتجنيب البلاد اي آفة.
55,قلتم فقط كلمة الاعراض ولكن لم تشرحوها جيدا حتى يتسنى للمواطن معرفتها
21,أعلنت كندا أمس السبت أن سلطات الصحة العامة في تورنتو تلقت إخطارا بتسجيل أول حالة إصابة مؤكدة بفيروس كورونا، وهي لكندي عاد مؤخرا من مدينة ووهان. وأضافت في بيان أن المصاب في حالة مستقرة ويعالج بالمستشفى.كما أكدت أستراليا ظهور أول أربع حالات إصابة أمس السبت، بينما أكدت ماليزيا ظهور ثلاث حالات، وأعلنت فرنسا عن أول إصابة مؤكدة بالفيروس.وأعلنت منظمة الصحة العالمية أن مخاطر الإصابة بالفيروس في الصين مرتفعة جدا، بينما هي مرتفعة على المستوى الإقليمي ومتوسطة على المستوى العالمي. وامتنعت المنظمة لحد الساعة عن إعلان حالة طوارئ عالمية.كذلك، تم رصد إصابات بفيروس كورونا في كل من تايلند وفيتنام وسنغافورة واليابان وكوريا الجنوبية وتايوان ونيبال والولايات المتحدة.
